book_fy,section,fund,dept_code,object_code,account,name,fiscal_year,measure,amount
2026,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2025,budget,227315.0
2026,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2026,budget,238681.0
2026,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2024,budget,42360.0
2026,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2024,actual,34807.0
2026,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2025,budget,43135.0
2026,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2026,budget,45385.0
2026,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2024,budget,3662.0
2026,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2024,actual,858.0
2026,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2025,budget,3500.0
2026,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2026,budget,3500.0
2026,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2024,budget,4500.0
2026,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2024,actual,2279.0
2026,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2025,budget,4500.0
2026,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2026,budget,4500.0
2026,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2024,budget,41936.0
2026,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2024,actual,45014.0
2026,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2025,budget,47742.0
2026,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2026,budget,59008.0
2026,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2024,budget,11331.0
2026,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2024,actual,4505.0
2026,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2025,budget,14140.0
2026,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2026,budget,7500.0
2026,expenditure,municipal,1260,51013,1260-51013,Overtime,2024,budget,6000.0
2026,expenditure,municipal,1260,51013,1260-51013,Overtime,2024,actual,3882.0
